,property_id,check_in_date,room_category,successful_bookings,capacity
697,16559,2022-05-07,RT4,16,18
698,17562,2022-05-07,RT4,3,6
699,16558,2022-05-07,RT4,3,3
700,16559,2022-05-08,RT1,28,30
701,18560,2022-05-08,RT1,25,30
702,19562,2022-05-08,RT1,27,30
703,19563,2022-05-08,RT1,22,30
704,17558,2022-05-08,RT1,15,19
705,16558,2022-05-08,RT1,18,19
706,17560,2022-05-08,RT1,29,40
707,19558,2022-05-08,RT1,23,40
708,19560,2022-05-08,RT1,22,26
709,17561,2022-05-08,RT1,26,26
710,16560,2022-05-08,RT1,26,34
711,16561,2022-05-08,RT1,15,18
712,16562,2022-05-08,RT1,23,31
713,16563,2022-05-08,RT1,39,41
714,17559,2022-05-08,RT1,31,32
715,17562,2022-05-08,RT1,12,20
716,17563,2022-05-08,RT1,20,25
717,18558,2022-05-08,RT1,12,15
718,18559,2022-05-08,RT1,25,42
719,18561,2022-05-08,RT1,28,33
720,18562,2022-05-08,RT1,34,38
721,18563,2022-05-08,RT1,19,27
722,19559,2022-05-08,RT1,18,24
723,19561,2022-05-08,RT1,26,36
724,17564,2022-05-08,RT1,10,16
725,19562,2022-05-08,RT2,23,23
726,18563,2022-05-08,RT2,20,29
727,17561,2022-05-08,RT2,32,36
728,17558,2022-05-08,RT2,38,50
729,16562,2022-05-08,RT2,31,43
730,16561,2022-05-08,RT2,21,24
731,16558,2022-05-08,RT2,20,22
732,19560,2022-05-08,RT2,33,38
733,16563,2022-05-08,RT2,33,38
734,16559,2022-05-08,RT2,39,41
735,19559,2022-05-08,RT2,29,41
736,19558,2022-05-08,RT2,23,39
737,17559,2022-05-08,RT2,35,39
738,16560,2022-05-08,RT2,25,34
739,18562,2022-05-08,RT2,32,34
740,18559,2022-05-08,RT2,25,44
741,17563,2022-05-08,RT2,37,44
742,17562,2022-05-08,RT2,19,30
743,18558,2022-05-08,RT2,22,30
744,17564,2022-05-08,RT2,25,40
745,18561,2022-05-08,RT2,40,40
746,18560,2022-05-08,RT2,35,40
747,17560,2022-05-08,RT2,32,45
748,19561,2022-05-08,RT2,33,45
749,19563,2022-05-08,RT2,32,45
750,19563,2022-05-08,RT3,21,29
751,19562,2022-05-08,RT3,24,29
752,19561,2022-05-08,RT3,22,29
753,18562,2022-05-08,RT3,27,29
754,17558,2022-05-08,RT3,21,27
755,17562,2022-05-08,RT3,15,27
756,19559,2022-05-08,RT3,20,27
757,16559,2022-05-08,RT3,30,32
758,17560,2022-05-08,RT3,19,25
759,18561,2022-05-08,RT3,22,25
760,16561,2022-05-08,RT3,18,21
761,16563,2022-05-08,RT3,18,20
762,17561,2022-05-08,RT3,17,19
763,17563,2022-05-08,RT3,16,16
764,18558,2022-05-08,RT3,20,26
765,18560,2022-05-08,RT3,24,24
766,18563,2022-05-08,RT3,18,23
767,19560,2022-05-08,RT3,16,19
768,16560,2022-05-08,RT3,15,20
769,17559,2022-05-08,RT3,15,16
770,17564,2022-05-08,RT3,15,24
771,16558,2022-05-08,RT3,8,8
772,19558,2022-05-08,RT3,13,21
773,16562,2022-05-08,RT3,14,18
774,18559,2022-05-08,RT3,14,23
775,19559,2022-05-08,RT4,2,3
776,17558,2022-05-08,RT4,4,6
777,17562,2022-05-08,RT4,4,6
778,19563,2022-05-08,RT4,4,6
779,17561,2022-05-08,RT4,4,4
780,16560,2022-05-08,RT4,5,7
781,16562,2022-05-08,RT4,5,6
782,19558,2022-05-08,RT4,5,7
783,19561,2022-05-08,RT4,5,7
784,16561,2022-05-08,RT4,9,10
785,17560,2022-05-08,RT4,10,13
786,18561,2022-05-08,RT4,8,9
787,17564,2022-05-08,RT4,10,17
788,18560,2022-05-08,RT4,15,15
789,19560,2022-05-08,RT4,15,16
790,18559,2022-05-08,RT4,12,19
791,17563,2022-05-08,RT4,17,19
792,19562,2022-05-08,RT4,13,14
793,17559,2022-05-08,RT4,14,14
794,18558,2022-05-08,RT4,14,20
795,18562,2022-05-08,RT4,18,20
796,18563,2022-05-08,RT4,14,18
797,16563,2022-05-08,RT4,17,18
798,16559,2022-05-08,RT4,17,18
799,16558,2022-05-08,RT4,3,3
800,16559,2022-05-09,RT1,20,30
801,18560,2022-05-09,RT1,21,30
802,19562,2022-05-09,RT1,20,30
803,19563,2022-05-09,RT1,15,30
804,17558,2022-05-09,RT1,10,19
805,16558,2022-05-09,RT1,11,19
806,17560,2022-05-09,RT1,18,40
807,19558,2022-05-09,RT1,18,40
808,19560,2022-05-09,RT1,17,26
809,17561,2022-05-09,RT1,16,26
810,16560,2022-05-09,RT1,17,34
811,16561,2022-05-09,RT1,13,18
812,16562,2022-05-09,RT1,16,31
813,16563,2022-05-09,RT1,27,41
814,17559,2022-05-09,RT1,21,32
815,17562,2022-05-09,RT1,9,20
816,17563,2022-05-09,RT1,16,25
817,18558,2022-05-09,RT1,7,15
818,18559,2022-05-09,RT1,15,42
819,18561,2022-05-09,RT1,21,33
820,18562,2022-05-09,RT1,25,38
821,18563,2022-05-09,RT1,13,27
822,19559,2022-05-09,RT1,11,24
823,19561,2022-05-09,RT1,17,36
824,17564,2022-05-09,RT1,7,16
825,19562,2022-05-09,RT2,13,23
826,18563,2022-05-09,RT2,13,29
827,17561,2022-05-09,RT2,23,36
828,17558,2022-05-09,RT2,24,50
829,16562,2022-05-09,RT2,21,43
830,16561,2022-05-09,RT2,14,24
831,16558,2022-05-09,RT2,14,22
832,19560,2022-05-09,RT2,24,38
833,16563,2022-05-09,RT2,24,38
834,16559,2022-05-09,RT2,28,41
835,19559,2022-05-09,RT2,19,41
836,19558,2022-05-09,RT2,18,39
837,17559,2022-05-09,RT2,22,39
838,16560,2022-05-09,RT2,18,34
839,18562,2022-05-09,RT2,20,34
840,18559,2022-05-09,RT2,21,44
841,17563,2022-05-09,RT2,29,44
842,17562,2022-05-09,RT2,13,30
843,18558,2022-05-09,RT2,15,30
844,17564,2022-05-09,RT2,15,40
845,18561,2022-05-09,RT2,27,40
846,18560,2022-05-09,RT2,30,40
847,17560,2022-05-09,RT2,22,45
848,19561,2022-05-09,RT2,24,45
849,19563,2022-05-09,RT2,24,45
850,19563,2022-05-09,RT3,13,29
851,19562,2022-05-09,RT3,17,29
852,19561,2022-05-09,RT3,15,29
853,18562,2022-05-09,RT3,19,29
854,17558,2022-05-09,RT3,12,27
855,17562,2022-05-09,RT3,12,27
856,19559,2022-05-09,RT3,14,27
857,16559,2022-05-09,RT3,20,32
858,16558,2022-05-09,RT3,5,8
859,18561,2022-05-09,RT3,16,25
860,18560,2022-05-09,RT3,16,24
861,19558,2022-05-09,RT3,8,21
862,16561,2022-05-09,RT3,13,21
863,16563,2022-05-09,RT3,13,20
864,18558,2022-05-09,RT3,14,26
865,16562,2022-05-09,RT3,9,18
866,18559,2022-05-09,RT3,9,23
867,16560,2022-05-09,RT3,10,20
868,17559,2022-05-09,RT3,10,16
869,17563,2022-05-09,RT3,10,16
870,17564,2022-05-09,RT3,10,24
871,17560,2022-05-09,RT3,12,25
872,17561,2022-05-09,RT3,12,19
873,19560,2022-05-09,RT3,12,19
874,18563,2022-05-09,RT3,11,23
875,17562,2022-05-09,RT4,2,6
876,19559,2022-05-09,RT4,2,3
877,16558,2022-05-09,RT4,2,3
878,16560,2022-05-09,RT4,4,7
879,19561,2022-05-09,RT4,4,7
880,18561,2022-05-09,RT4,5,9
881,16561,2022-05-09,RT4,6,10
882,17564,2022-05-09,RT4,6,17
883,17560,2022-05-09,RT4,8,13
884,18560,2022-05-09,RT4,9,15
885,19560,2022-05-09,RT4,9,16
886,18559,2022-05-09,RT4,8,19
887,17563,2022-05-09,RT4,11,19
888,19562,2022-05-09,RT4,8,14
889,17559,2022-05-09,RT4,9,14
890,18558,2022-05-09,RT4,11,20
891,18562,2022-05-09,RT4,12,20
892,18563,2022-05-09,RT4,9,18
893,16563,2022-05-09,RT4,12,18
894,16559,2022-05-09,RT4,11,18
895,16562,2022-05-09,RT4,3,6
896,17558,2022-05-09,RT4,3,6
897,19563,2022-05-09,RT4,3,6
898,19558,2022-05-09,RT4,3,7
899,17561,2022-05-09,RT4,3,4
900,19563,2022-05-10,RT3,15,29
901,18560,2022-05-10,RT1,19,30
902,19562,2022-05-10,RT1,18,30
903,19563,2022-05-10,RT1,16,30
904,17558,2022-05-10,RT1,11,19
905,16558,2022-05-10,RT1,10,19
906,17560,2022-05-10,RT1,19,40
907,19558,2022-05-10,RT1,18,40
908,19560,2022-05-10,RT1,17,26
909,17561,2022-05-10,RT1,14,26
910,16560,2022-05-10,RT1,16,34
911,16561,2022-05-10,RT1,11,18
912,16562,2022-05-10,RT1,14,31
913,16563,2022-05-10,RT1,26,41
914,17559,2022-05-10,RT1,20,32
915,17562,2022-05-10,RT1,9,20
916,17563,2022-05-10,RT1,14,25
917,18558,2022-05-10,RT1,8,15
918,18559,2022-05-10,RT1,19,42
919,18561,2022-05-10,RT1,21,33
920,18562,2022-05-10,RT1,23,38
921,18563,2022-05-10,RT1,15,27
922,19559,2022-05-10,RT1,14,24
923,19561,2022-05-10,RT1,18,36
924,17564,2022-05-10,RT1,6,16
925,19562,2022-05-10,RT2,15,23
926,18563,2022-05-10,RT2,15,29
927,17561,2022-05-10,RT2,22,36
928,17558,2022-05-10,RT2,24,50
929,16562,2022-05-10,RT2,24,43
930,16561,2022-05-10,RT2,13,24
931,16558,2022-05-10,RT2,12,22
932,19560,2022-05-10,RT2,23,38
933,16563,2022-05-10,RT2,23,38
934,16559,2022-05-10,RT2,25,41
935,19559,2022-05-10,RT2,19,41
936,19558,2022-05-10,RT2,14,39
937,17559,2022-05-10,RT2,27,39
938,16560,2022-05-10,RT2,19,34
939,18562,2022-05-10,RT2,26,34
940,18559,2022-05-10,RT2,22,44
941,17563,2022-05-10,RT2,28,44
942,17562,2022-05-10,RT2,11,30
943,18558,2022-05-10,RT2,14,30
944,17564,2022-05-10,RT2,17,40
945,18561,2022-05-10,RT2,25,40
946,18560,2022-05-10,RT2,25,40
947,17560,2022-05-10,RT2,23,45
948,19561,2022-05-10,RT2,25,45
949,19563,2022-05-10,RT2,25,45
950,16559,2022-05-10,RT1,18,30
951,19562,2022-05-10,RT3,19,29
952,19561,2022-05-10,RT3,16,29
953,18562,2022-05-10,RT3,19,29
954,17558,2022-05-10,RT3,12,27
955,17562,2022-05-10,RT3,12,27
956,19559,2022-05-10,RT3,14,27
957,16559,2022-05-10,RT3,20,32
958,16558,2022-05-10,RT3,4,8
959,18561,2022-05-10,RT3,17,25
960,18558,2022-05-10,RT3,13,26
961,16561,2022-05-10,RT3,14,21
962,16563,2022-05-10,RT3,14,20
963,17560,2022-05-10,RT3,14,25
964,18560,2022-05-10,RT3,14,24
965,16560,2022-05-10,RT3,9,20
966,16562,2022-05-10,RT3,9,18
967,17563,2022-05-10,RT3,9,16
968,19558,2022-05-10,RT3,9,21
969,17564,2022-05-10,RT3,9,24
970,17559,2022-05-10,RT3,10,16
971,18559,2022-05-10,RT3,10,23
972,19560,2022-05-10,RT3,10,19
973,17561,2022-05-10,RT3,12,19
974,18563,2022-05-10,RT3,12,23
975,19559,2022-05-10,RT4,2,3
976,16558,2022-05-10,RT4,2,3
977,16562,2022-05-10,RT4,4,6
978,16560,2022-05-10,RT4,4,7
979,18561,2022-05-10,RT4,5,9
980,16561,2022-05-10,RT4,6,10
981,17560,2022-05-10,RT4,6,13
982,17564,2022-05-10,RT4,7,17
983,18560,2022-05-10,RT4,9,15
984,19560,2022-05-10,RT4,11,16
985,18559,2022-05-10,RT4,8,19
986,17563,2022-05-10,RT4,12,19
987,19562,2022-05-10,RT4,9,14
988,17559,2022-05-10,RT4,10,14
989,18558,2022-05-10,RT4,10,20
990,18562,2022-05-10,RT4,13,20
991,18563,2022-05-10,RT4,9,18
992,16563,2022-05-10,RT4,11,18
993,16559,2022-05-10,RT4,13,18
994,17558,2022-05-10,RT4,3,6
995,17562,2022-05-10,RT4,3,6
996,19563,2022-05-10,RT4,3,6
997,19558,2022-05-10,RT4,3,7
998,19561,2022-05-10,RT4,3,7
999,17561,2022-05-10,RT4,3,4
1000,16559,2022-05-11,RT1,17,30
1001,19562,2022-05-11,RT1,21,30
1002,19563,2022-05-11,RT1,15,30
1003,17558,2022-05-11,RT1,11,19
1004,16558,2022-05-11,RT1,12,19
1005,17560,2022-05-11,RT1,21,40
1006,19558,2022-05-11,RT1,19,40
1007,19560,2022-05-11,RT1,17,26
1008,17561,2022-05-11,RT1,17,26
1009,16560,2022-05-11,RT1,18,34
1010,16561,2022-05-11,RT1,9,18
1011,16562,2022-05-11,RT1,16,31
1012,16563,2022-05-11,RT1,28,41
1013,17559,2022-05-11,RT1,23,32
1014,17562,2022-05-11,RT1,9,20
1015,17563,2022-05-11,RT1,16,25
1016,18558,2022-05-11,RT1,8,15
1017,18559,2022-05-11,RT1,18,42
1018,18561,2022-05-11,RT1,20,33
1019,18562,2022-05-11,RT1,24,38
1020,18563,2022-05-11,RT1,11,27
1021,19559,2022-05-11,RT1,13,24
1022,19561,2022-05-11,RT1,18,36
1023,17564,2022-05-11,RT1,7,16
1024,19562,2022-05-11,RT2,14,23
1025,18563,2022-05-11,RT2,15,29
1026,17561,2022-05-11,RT2,23,36
1027,17558,2022-05-11,RT2,26,50
1028,16562,2022-05-11,RT2,21,43
1029,16561,2022-05-11,RT2,17,24
1030,16558,2022-05-11,RT2,13,22
1031,19560,2022-05-11,RT2,26,38
1032,16563,2022-05-11,RT2,24,38
1033,16559,2022-05-11,RT2,23,41
1034,19559,2022-05-11,RT2,19,41
1035,19558,2022-05-11,RT2,17,39
1036,17559,2022-05-11,RT2,22,39
1037,16560,2022-05-11,RT2,18,34
1038,18562,2022-05-11,RT2,20,34
1039,18559,2022-05-11,RT2,21,44
1040,17563,2022-05-11,RT2,28,44
1041,17562,2022-05-11,RT2,12,30
1042,18558,2022-05-11,RT2,15,30
1043,17564,2022-05-11,RT2,19,40
1044,18561,2022-05-11,RT2,28,40
1045,18560,2022-05-11,RT2,26,40
1046,17560,2022-05-11,RT2,24,45
1047,19561,2022-05-11,RT2,22,45
1048,19563,2022-05-11,RT2,23,45
1049,19563,2022-05-11,RT3,16,29
1050,18560,2022-05-11,RT1,20,30
1051,19562,2022-05-11,RT3,18,29
1052,19561,2022-05-11,RT3,15,29
1053,18562,2022-05-11,RT3,18,29
1054,17558,2022-05-11,RT3,14,27
1055,17562,2022-05-11,RT3,12,27
1056,19559,2022-05-11,RT3,13,27
1057,16559,2022-05-11,RT3,21,32
1058,16558,2022-05-11,RT3,5,8
1059,18561,2022-05-11,RT3,15,25
1060,18558,2022-05-11,RT3,15,26
1061,17560,2022-05-11,RT3,14,25
1062,18560,2022-05-11,RT3,14,24
1063,17559,2022-05-11,RT3,9,16
1064,17563,2022-05-11,RT3,9,16
1065,18559,2022-05-11,RT3,9,23
1066,19558,2022-05-11,RT3,9,21
1067,17564,2022-05-11,RT3,9,24
1068,16562,2022-05-11,RT3,10,18
1069,18563,2022-05-11,RT3,10,23
1070,16561,2022-05-11,RT3,12,21
1071,16563,2022-05-11,RT3,12,20
1072,17561,2022-05-11,RT3,12,19
1073,19560,2022-05-11,RT3,12,19
1074,16560,2022-05-11,RT3,11,20
1075,16558,2022-05-11,RT4,2,3
1076,19561,2022-05-11,RT4,4,7
1077,16561,2022-05-11,RT4,6,10
1078,17560,2022-05-11,RT4,6,13
1079,18561,2022-05-11,RT4,6,9
1080,19559,2022-05-11,RT4,1,3
1081,17564,2022-05-11,RT4,8,17
1082,18560,2022-05-11,RT4,9,15
1083,19560,2022-05-11,RT4,11,16
1084,18559,2022-05-11,RT4,10,19
1085,17563,2022-05-11,RT4,12,19
1086,19562,2022-05-11,RT4,9,14
1087,17559,2022-05-11,RT4,9,14
1088,18558,2022-05-11,RT4,10,20
1089,18562,2022-05-11,RT4,12,20
1090,18563,2022-05-11,RT4,9,18
1091,16563,2022-05-11,RT4,10,18
1092,16559,2022-05-11,RT4,12,18
1093,16562,2022-05-11,RT4,3,6
1094,17558,2022-05-11,RT4,3,6
1095,17562,2022-05-11,RT4,3,6
1096,19563,2022-05-11,RT4,3,6
1097,16560,2022-05-11,RT4,3,7
1098,19558,2022-05-11,RT4,3,7
1099,17561,2022-05-11,RT4,3,4
1100,16559,2022-05-12,RT1,19,30
1101,18560,2022-05-12,RT1,18,30
1102,19562,2022-05-12,RT1,18,30
1103,19563,2022-05-12,RT1,13,30
1104,17558,2022-05-12,RT1,11,19
1105,16558,2022-05-12,RT1,11,19
1106,17560,2022-05-12,RT1,19,40
1107,19558,2022-05-12,RT1,16,40
1108,19560,2022-05-12,RT1,17,26
1109,17561,2022-05-12,RT1,17,26
1110,16560,2022-05-12,RT1,17,34
1111,16561,2022-05-12,RT1,12,18
1112,16562,2022-05-12,RT1,13,31
1113,16563,2022-05-12,RT1,28,41
1114,17559,2022-05-12,RT1,22,32
1115,17562,2022-05-12,RT1,10,20
1116,17563,2022-05-12,RT1,15,25
1117,18558,2022-05-12,RT1,8,15
1118,18559,2022-05-12,RT1,16,42
1119,18561,2022-05-12,RT1,20,33
1120,18562,2022-05-12,RT1,24,38
1121,18563,2022-05-12,RT1,14,27
1122,19559,2022-05-12,RT1,12,24
1123,19561,2022-05-12,RT1,20,36
1124,17564,2022-05-12,RT1,6,16
1125,19562,2022-05-12,RT2,16,23
1126,18563,2022-05-12,RT2,15,29
1127,17561,2022-05-12,RT2,23,36
1128,17558,2022-05-12,RT2,28,50
1129,16562,2022-05-12,RT2,24,43
1130,16561,2022-05-12,RT2,15,24
1131,16558,2022-05-12,RT2,12,22
1132,19560,2022-05-12,RT2,27,38
1133,16563,2022-05-12,RT2,23,38
1134,16559,2022-05-12,RT2,24,41
1135,19559,2022-05-12,RT2,19,41
1136,19558,2022-05-12,RT2,14,39
1137,17559,2022-05-12,RT2,23,39
1138,16560,2022-05-12,RT2,16,34
1139,18562,2022-05-12,RT2,20,34
1140,18559,2022-05-12,RT2,21,44
1141,17563,2022-05-12,RT2,28,44
1142,17562,2022-05-12,RT2,14,30
1143,18558,2022-05-12,RT2,16,30
1144,17564,2022-05-12,RT2,15,40
1145,18561,2022-05-12,RT2,23,40
1146,18560,2022-05-12,RT2,27,40
1147,17560,2022-05-12,RT2,24,45
1148,19561,2022-05-12,RT2,22,45
1149,19563,2022-05-12,RT2,21,45
1150,19563,2022-05-12,RT3,15,29
1151,19562,2022-05-12,RT3,18,29
1152,19561,2022-05-12,RT3,15,29
1153,18562,2022-05-12,RT3,16,29
1154,17558,2022-05-12,RT3,12,27
1155,17562,2022-05-12,RT3,10,27
1156,19559,2022-05-12,RT3,13,27
1157,16559,2022-05-12,RT3,23,32
1158,16558,2022-05-12,RT3,4,8
1159,18561,2022-05-12,RT3,17,25
1160,18560,2022-05-12,RT3,15,24
1161,16561,2022-05-12,RT3,13,21
1162,17563,2022-05-12,RT3,9,16
1163,19558,2022-05-12,RT3,9,21
1164,17564,2022-05-12,RT3,9,24
1165,16560,2022-05-12,RT3,10,20
1166,17559,2022-05-12,RT3,10,16
1167,17560,2022-05-12,RT3,12,25
1168,18558,2022-05-12,RT3,12,26
1169,16562,2022-05-12,RT3,11,18
1170,16563,2022-05-12,RT3,11,20
1171,17561,2022-05-12,RT3,11,19
1172,18559,2022-05-12,RT3,11,23
1173,18563,2022-05-12,RT3,11,23
1174,19560,2022-05-12,RT3,11,19
1175,16558,2022-05-12,RT4,2,3
1176,19561,2022-05-12,RT4,4,7
1177,16561,2022-05-12,RT4,6,10
1178,18561,2022-05-12,RT4,6,9
1179,17560,2022-05-12,RT4,7,13
1180,19559,2022-05-12,RT4,1,3
1181,17564,2022-05-12,RT4,7,17
1182,18560,2022-05-12,RT4,10,15
1183,19560,2022-05-12,RT4,9,16
1184,18559,2022-05-12,RT4,8,19
1185,17563,2022-05-12,RT4,12,19
1186,19562,2022-05-12,RT4,9,14
1187,17559,2022-05-12,RT4,10,14
1188,18558,2022-05-12,RT4,10,20
1189,18562,2022-05-12,RT4,13,20
1190,18563,2022-05-12,RT4,10,18
1191,16563,2022-05-12,RT4,11,18
1192,16559,2022-05-12,RT4,11,18
1193,16562,2022-05-12,RT4,3,6
1194,17558,2022-05-12,RT4,3,6
1195,17562,2022-05-12,RT4,3,6
1196,19563,2022-05-12,RT4,3,6
1197,16560,2022-05-12,RT4,3,7
1198,19558,2022-05-12,RT4,3,7
1199,17561,2022-05-12,RT4,3,4
1200,19563,2022-05-13,RT3,15,29
1201,16559,2022-05-13,RT1,18,30
1202,18560,2022-05-13,RT1,18,30
1203,19562,2022-05-13,RT1,17,30
1204,19563,2022-05-13,RT1,18,30
1205,17558,2022-05-13,RT1,9,19
1206,16558,2022-05-13,RT1,12,19
1207,17560,2022-05-13,RT1,23,40
1208,19558,2022-05-13,RT1,17,40
1209,19560,2022-05-13,RT1,15,26
1210,17561,2022-05-13,RT1,17,26
1211,16560,2022-05-13,RT1,17,34
1212,16561,2022-05-13,RT1,14,18
1213,16562,2022-05-13,RT1,14,31
1214,16563,2022-05-13,RT1,26,41
1215,17559,2022-05-13,RT1,21,32
1216,17562,2022-05-13,RT1,9,20
1217,17563,2022-05-13,RT1,15,25
1218,18558,2022-05-13,RT1,7,15
1219,18559,2022-05-13,RT1,20,42
1220,18561,2022-05-13,RT1,21,33
1221,18562,2022-05-13,RT1,22,38
1222,18563,2022-05-13,RT1,13,27
1223,19559,2022-05-13,RT1,12,24
1224,19561,2022-05-13,RT1,17,36
1225,17564,2022-05-13,RT1,7,16
1226,19562,2022-05-13,RT2,14,23
1227,18563,2022-05-13,RT2,15,29
1228,17561,2022-05-13,RT2,22,36
1229,17558,2022-05-13,RT2,27,50
1230,16562,2022-05-13,RT2,21,43
1231,16561,2022-05-13,RT2,15,24
1232,16558,2022-05-13,RT2,14,22
1233,19560,2022-05-13,RT2,20,38
1234,16563,2022-05-13,RT2,24,38
1235,16559,2022-05-13,RT2,22,41
1236,19559,2022-05-13,RT2,21,41
1237,19558,2022-05-13,RT2,16,39
1238,17559,2022-05-13,RT2,22,39
1239,16560,2022-05-13,RT2,17,34
1240,18562,2022-05-13,RT2,19,34
1241,18559,2022-05-13,RT2,20,44
1242,17563,2022-05-13,RT2,28,44
1243,17562,2022-05-13,RT2,15,30
1244,18558,2022-05-13,RT2,15,30
1245,17564,2022-05-13,RT2,17,40
1246,18561,2022-05-13,RT2,28,40
1247,18560,2022-05-13,RT2,23,40
1248,17560,2022-05-13,RT2,22,45
1249,19561,2022-05-13,RT2,23,45
1250,19563,2022-05-13,RT2,26,45
1251,19562,2022-05-13,RT3,19,29
1252,19561,2022-05-13,RT3,17,29
1253,18562,2022-05-13,RT3,19,29
1254,17558,2022-05-13,RT3,15,27
1255,17562,2022-05-13,RT3,12,27
1256,19559,2022-05-13,RT3,14,27
1257,16559,2022-05-13,RT3,19,32
1258,16558,2022-05-13,RT3,5,8
1259,18561,2022-05-13,RT3,15,25
1260,16562,2022-05-13,RT3,8,18
1261,19558,2022-05-13,RT3,8,21
1262,17560,2022-05-13,RT3,13,25
1263,16561,2022-05-13,RT3,14,21
1264,18560,2022-05-13,RT3,14,24
1265,17559,2022-05-13,RT3,9,16
1266,17563,2022-05-13,RT3,9,16
1267,18559,2022-05-13,RT3,9,23
1268,18563,2022-05-13,RT3,10,23
1269,17561,2022-05-13,RT3,12,19
1270,18558,2022-05-13,RT3,12,26
1271,19560,2022-05-13,RT3,12,19
1272,16560,2022-05-13,RT3,11,20
1273,16563,2022-05-13,RT3,11,20
1274,17564,2022-05-13,RT3,11,24
1275,19559,2022-05-13,RT4,2,3
1276,16558,2022-05-13,RT4,2,3
1277,16560,2022-05-13,RT4,4,7
1278,16561,2022-05-13,RT4,5,10
1279,17560,2022-05-13,RT4,6,13
1280,18561,2022-05-13,RT4,6,9
1281,17564,2022-05-13,RT4,7,17
1282,18560,2022-05-13,RT4,10,15
1283,19560,2022-05-13,RT4,10,16
1284,18559,2022-05-13,RT4,9,19
1285,17563,2022-05-13,RT4,12,19
1286,19562,2022-05-13,RT4,8,14
1287,17559,2022-05-13,RT4,9,14
1288,18558,2022-05-13,RT4,11,20
1289,18562,2022-05-13,RT4,14,20
1290,18563,2022-05-13,RT4,10,18
1291,16563,2022-05-13,RT4,12,18
1292,16559,2022-05-13,RT4,11,18
1293,16562,2022-05-13,RT4,3,6
1294,17558,2022-05-13,RT4,3,6
1295,17562,2022-05-13,RT4,3,6
1296,19563,2022-05-13,RT4,3,6
1297,19558,2022-05-13,RT4,3,7
1298,19561,2022-05-13,RT4,3,7
1299,17561,2022-05-13,RT4,3,4
1300,19563,2022-05-14,RT3,22,29
1301,18560,2022-05-14,RT1,26,30
1302,19562,2022-05-14,RT1,28,30
1303,19563,2022-05-14,RT1,22,30
1304,17558,2022-05-14,RT1,14,19
1305,16558,2022-05-14,RT1,18,19
1306,17560,2022-05-14,RT1,30,40
1307,19558,2022-05-14,RT1,22,40
1308,19560,2022-05-14,RT1,23,26
1309,17561,2022-05-14,RT1,22,26
1310,16560,2022-05-14,RT1,26,34
1311,16561,2022-05-14,RT1,16,18
1312,16562,2022-05-14,RT1,22,31
1313,16563,2022-05-14,RT1,34,41
1314,17559,2022-05-14,RT1,30,32
1315,17562,2022-05-14,RT1,13,20
1316,17563,2022-05-14,RT1,22,25
1317,18558,2022-05-14,RT1,10,15
1318,18559,2022-05-14,RT1,25,42
1319,18561,2022-05-14,RT1,31,33
1320,18562,2022-05-14,RT1,33,38
1321,18563,2022-05-14,RT1,18,27
1322,19559,2022-05-14,RT1,18,24
1323,19561,2022-05-14,RT1,26,36
1324,17564,2022-05-14,RT1,9,16
1325,19562,2022-05-14,RT2,19,23
1326,18563,2022-05-14,RT2,22,29
1327,17561,2022-05-14,RT2,30,36
1328,17558,2022-05-14,RT2,36,50
1329,16562,2022-05-14,RT2,33,43
1330,16561,2022-05-14,RT2,24,24
1331,16558,2022-05-14,RT2,20,22
1332,19560,2022-05-14,RT2,33,38
1333,16563,2022-05-14,RT2,35,38
1334,16559,2022-05-14,RT2,37,41
1335,19559,2022-05-14,RT2,30,41
1336,19558,2022-05-14,RT2,25,39
1337,17559,2022-05-14,RT2,34,39
1338,16560,2022-05-14,RT2,26,34
1339,18562,2022-05-14,RT2,31,34
1340,18559,2022-05-14,RT2,24,44
1341,17563,2022-05-14,RT2,37,44
1342,17562,2022-05-14,RT2,20,30
1343,18558,2022-05-14,RT2,23,30
1344,17564,2022-05-14,RT2,26,40
1345,18561,2022-05-14,RT2,34,40
1346,18560,2022-05-14,RT2,36,40
1347,17560,2022-05-14,RT2,34,45
1348,19561,2022-05-14,RT2,33,45
1349,19563,2022-05-14,RT2,34,45
1350,16559,2022-05-14,RT1,29,30
1351,19562,2022-05-14,RT3,25,29
1352,19561,2022-05-14,RT3,20,29
1353,18562,2022-05-14,RT3,26,29
1354,17558,2022-05-14,RT3,22,27
1355,17562,2022-05-14,RT3,16,27
1356,19559,2022-05-14,RT3,19,27
1357,16559,2022-05-14,RT3,26,32
1358,16558,2022-05-14,RT3,7,8
1359,17560,2022-05-14,RT3,19,25
1360,18561,2022-05-14,RT3,23,25
1361,16561,2022-05-14,RT3,19,21
1362,16563,2022-05-14,RT3,18,20
1363,17561,2022-05-14,RT3,19,19
1364,18558,2022-05-14,RT3,19,26
1365,18560,2022-05-14,RT3,21,24
1366,18563,2022-05-14,RT3,17,23
1367,19560,2022-05-14,RT3,17,19
1368,17564,2022-05-14,RT3,15,24
1369,16562,2022-05-14,RT3,13,18
1370,16560,2022-05-14,RT3,14,20
1371,17559,2022-05-14,RT3,14,16
1372,17563,2022-05-14,RT3,14,16
1373,18559,2022-05-14,RT3,14,23
1374,19558,2022-05-14,RT3,12,21
1375,19559,2022-05-14,RT4,2,3
